,id,title,popularity,imdb_id,averageRating,num_votes,title_type,start_year,tags
3167,62102,Extra 3,39.196,tt0073989,7.5,460,tvSeries,1976,comedy documentary satire social-satire political-satire news-satire 3 political rundfunk extra norddeutscher satirical magazine ndr
3168,78950,Miracle Workers,39.186,tt7529770,7.1,19306,tvSeries,2019,comedy drama based-on-novel-or-book anthology end-of-the-world workplace-comedy anthology fall pull low convince angels humanity bet save plans season comedy set offices humans earth heaven love impossible level miracle god boss destroy
3169,95550,"SING ""YESTERDAY"" FOR ME",39.185,tt10204658,6.9,1020,tvSeries,2020,animation drama love-triangle ex-girlfriend reunion romance slice-of-life based-on-manga university seinen anime college unusual nonaka pet convenience classmate store pass girlfriend uneventfully haru rikuo meets ambition days raven job boy takes uozumi life
3170,230059,A Sign of Affection,39.182,tt30024091,7.8,1743,tvSeries,2024,animation comedy drama romance female-protagonist based-on-manga sign-languages anime shôjo romantic college feelings typical student struggling upperclassman itsuomi yuki story named itose opens develops grow pressures train love dealing pure helps gradually day nagi
3171,7087,Being Human,39.182,tt1349938,7.8,26759,tvSeries,2008,sci-fi-&-fantasy drama mystery action-&-adventure wales roommate europe monster vampire house supernatural hospital best-friend werewolf super-power united-kingdom ghost bristol mischievous sinister ghoulish ominous werewolves deal challenges happen mysterious vampires circumstances deciding supernatural people leaf house friends creatures killed ghosts bonds group turn desire haunted human
3172,28061,School Days,39.181,tt1068993,5.9,3039,tvSeries,2007,animation drama love-triangle cheating high-school harem romance crush school love-affair high-school-friends anime based-on-visual-novel cellphone makoto fall hidden picture states win photo knowing love rumor kotonoha
3173,65352,My Son-In-Law's Woman,39.17,tt5546078,7.2,14,tvSeries,2016,comedy family 10749  kyung jin hyun unhappy daughter named woman tae law sook love real son finds died soo hate falls day
3174,49051,The Loyalty of Yue Fei,39.157,tt5544284,7.4,29,tvSeries,2013,drama  jin synonymous southern based sources ideas folk led ranks famous song military yue rose fiction 說岳全傳 invaders shuo loyalty death general tales draws elements culture northern historical government commander wrongfully quanzhuan fei chinese day plot includes word defense lowly life
3175,64122,The Shannara Chronicles,39.152,tt1051220,7.1,64256,tvSeries,2016,action-&-adventure sci-fi-&-fantasy elves based-on-novel-or-book magic future demon quest guides runaway young armed lands quest demon scourge magic perilous age save elf unpredictable healer peoples
3176,7379,I Love Betty La Fea,39.152,tt1256514,7.3,46,tvSeries,2008,drama comedy soap remake romance advertising-agency workplace-romance ugly-duckling bullying-in-the-workplace filipino-remake 5 cbn television april series abs yo based aired colombian states september 2010 filipino channel drama 28 2008 began philippine october ended soy united love fea 2009 betty 24 rcn 8 canada airing
3177,27119,The Comic Strip Presents...,39.143,tt0083402,7.8,1666,tvSeries,1982,comedy surreal anthology parody members television series richardson keith core nigel alternative mayall saunders edmondson appearances coltrane strip presents sayle jennifer allen rik peter 1980s comedy prominence labelled dawn planer alexei frequent adrian group french robbie comedians british comic
3178,67040,Speechless,39.127,tt5592146,7.6,8591,tvSeries,2016,comedy family disabled special-needs imagined injustices dylan mom fights eldest searches ray voice husband dimeo jimmy son real kids special maya family person works mission
3179,133841,As An Aside,39.117,tt0350405,7.4,45,tvSeries,2001,reality talk  received audience simply voice guest sound apartment located host set guided day
3180,125318,Crime Scene Kitchen,39.111,tt14409846,7.6,665,tvSeries,2021,reality crime-scene baker baking-competition reality-competition hidden-clues celebrity-judges guessing trails determine recipe bakers flour matches culinary dessert game tasked treat celebrity type decoding sweet missing crumbs judges clues recreate left elusive closely
3181,86942,Undercover,39.105,tt7263154,7.8,20765,tvSeries,2019,crime drama drug-dealer based-on-true-story undercover-cop drugs illegal-drugs weapons-dealer couple agents drug infiltrate weekends events kingpin undercover inspired operation real posing spends campground
3182,126824,The Patrick Star Show,39.104,tt12915960,3.6,1525,tvSeries,2021,family comedy animation talk cartoon absurd hilarious whimsical living television variety neighborhood turned hosts star follow patrick bedroom younger family
3183,219446,The Family,39.097,tt21764804,6.8,8453,tvSeries,2023,action-&-adventure crime drama  enter aile story mysterious aslan psychologist large nightclub devin man intense extremely dark shrewd runs son character difficult family life
3184,1693,The Bernie Mac Show,39.08,tt0285341,7.2,8602,tvSeries,2001,comedy family-relationships parenthood los-angeles california sitcom child-care family-of-color inspirational sitcom april series sister aired 2001 2006 bryana actor jordan mac wanda raising bernie seasons featured wife american 14 kids fox vanessa november comic
3185,8706,Sana Ay Ikaw Na Nga,39.074,tt0368539,8.6,20,tvSeries,2002,drama romance family melodrama carlos ikaw ibigin cecilia ill august 2012 aired 11 2006 story role dingdong tackle 2008 philippine garcia fight conference star andrea love daez real tanya afternoonprime 2005 bang opposed kapuso lovers young rating sana september internationally named miguel successful dantes romance qtv actress twists day life torres soap series lead lang sister afternoon barrio mikael 10 pinoy mid revolves fated 2011 talent modern hit man wealthy 2009 held block poor replace starring ready girl annex ang international affair fake years 3 nga network ka building drama remake dual mamahalin kasalanan 2002 gma
3186,222764,Pânico Jovem Pan,39.073,tt11332526,8.2,5,tvSeries,1993,talk satire entertainment jovem pan pânico
3187,68945,The Sound of Your Heart,39.052,tt4613520,8.1,1584,tvSeries,2016,comedy drama based-on-comic family-relationships sibling family sitcom based-on-webcomic-or-webtoon absurd goofy popular jo series dogs based cho seok ridiculous bong girlfriend webtoon turned brother parents comedy joon wife hilarious adventures older
3188,901,The Sarah Silverman Program.,39.05,tt0821375,6.9,8031,tvSeries,2007,comedy  weird sarah unfolds absurd fall unique sister downright gay daily scenes neighbors plays predicaments named manages songs unsettling silverman scripted character life
3189,38932,The Kingdom of the Wind,39.049,tt2819226,7.5,1482,tvSeries,2008,action-&-adventure drama spy royalty ninja child-abandonment ancient-korea kingdom-of-goguryeo korea war 15 jung jin wind kim kbs 10 adapted manhwa historial september wan land south drama 2008 korean kingdom january choi directed kang 2009 soo woo broadcast gyu written park
3190,120317,Grace,39.045,tt11639300,7.4,8057,tvSeries,2021,crime drama based-on-novel-or-book law-enforcement miscegenation mysterious running cases reprimand detective rock based grace loves success risks methods fixated forgotten disappearance career cold tightrope officer sandy long roy working hard wife brighton unorthodox walking prospect police moved beloved job superintendent enquiries life
3191,67573,The Wild,39.039,tt1869138,8.4,58,tvSeries,2011,soap  dickson wild net reenens soap van bound piece negotiate nosworthy african magic location cohesive revolves south land rohan factory produced berry lebones conflicts created arm tladis struggle house future relationship families richard opera production special shot bronwyn
3192,38148,Beck,39.039,tt0907683,7.5,6527,tvSeries,1997,crime drama mystery based-on-novel-or-book sweden police-detective crime-investigation officer crimes martin swedish investigate team beck police
3193,257221,Chastity High,39.037,tt32740307,6.6,257,tvSeries,2024,drama forbidden-love scandal high-school love romance teenage-girl school high-school-student social-media gay-theme boys-love-(bl) absurd expels caught student rule secretly cash enforces classmates school elite strict ultra romance high helps dating
3194,13795,Tales of Wells Fargo,39.036,tt0050066,7.9,1300,tvSeries,1957,western drama wild-west 19th-century wells fargo guys helps jim battle agents hardie bad
3195,62413,Killjoys,39.035,tt3952222,7.2,23734,tvSeries,2015,action-&-adventure sci-fi-&-fantasy bounty-hunter space-travel family-secrets corporate-greed living killjoys series remain hunters warrants adventure fun trio quad action brink revolution hard loving interplanetary chase planets deadly packed sworn impartial bounty
3196,61367,The Mysteries of Laura,39.035,tt3187578,6.8,10142,tvSeries,2014,mystery crime drama new-york-city ex-husband single-mother nypd female-detective homicide-detective detective today complicated wire papers understanding boss authentic homicide cleaning moments divorce crazy day job family life ironically hilariously twin partner mess sign things work hot streets unruly precinct sexy laura boys includes mom admit nypd cop husband brilliant working balancing columbo diamond high balances
3197,83195,The Jingbirok: A Memoir of Imjin War,39.025,tt6399528,7.7,23,tvSeries,2015,action-&-adventure war-&-politics historical-drama 16th-century japanese-invasion-of-korea joseon-dynasty yi-sun-sin imjin-war daeha samevein 16th century jung official confucian admirallee detailing shin kim late telling served seonjo reign dynasty king drama seong historian book charge military central scholar events brilliant operations ryu ryong 1592 jingbirok joong real historical character sang influenced joseon war written 1598 jun imjin greatly life founding
3198,208303,Rezidentai,38.71,tt9835468,6.9,33,tvSeries,2014,comedy nurse medicine boss hospital doctor medicine-show resident cringe rezidentai
3199,74577,The End of the F***ing World,33.434,tt6257970,8.0,225824,tvSeries,2017,comedy drama crime psychopath road-trip dark-comedy rebellion teen-drama deadpan absurd offbeat adoring amused cool darkly james search road father alyssa psychopath embark school comedic trip connection real pair 17 pretty moody girl persuades
3200,4184,Deceptions,33.674,tt0211878,7.7,2673,tvSeries,1998,drama soap telenovela leave enjoy luxury twin separated lovers sister young revolves multiple family premise husband forced wealthy pair younger sisters adults temporarily life replacement
3201,155962,Achanak 37 Saal Baad,22.693,tt5638364,9.1,136,tvSeries,2002,sci-fi-&-fantasy drama supernatural psychological-thriller mystery indian sony leading television psychological entertainment telecast saal small years months gahota hysteria achanak english supernatural people remembering town 37 cycle baad kill serial 2003 paranormal sudden strange 2002 centerpiece causing experienced thriller activities
3202,68780,Star,46.43,tt4941240,6.7,5190,tvSeries,2016,drama atlanta tough instagram destiny bestie sister young alexandra trio simone woman tracks control atlanta star superstars journeys care decides foster hope music day nails
3203,68880,First Love Again,34.235,tt6444736,7.8,13,tvSeries,2016,family  jin seung kim ha years lee woman forgotten memories yoon man cha love bin trapped 8 soo myung meet
3204,115464,Last Summer,44.596,tt13322702,8.0,4357,tvSeries,2021,drama crime  organized cases testify leader kara testimony akgün crime years idealist receives selçuk offer gökalp selim criminal refuse prison prosecutor son 8 organization public ago taşkın personal protection condition destroy
3205,79875,"I'm a Mother, Too",26.267,tt8484236,8.0,7,tvSeries,2018,family drama infidelity pregnancy family rich-man-poor-woman surrogacy melodrama hye ji surrogate young lee bright situation happiness hardships mother struggles personality difficult
3206,90841,Die ultimative Chartshow,32.77,tt0457262,3.8,120,tvSeries,2003,  ultimative die chartshow
3207,42272,Baby Daddy,34.925,tt2177489,7.3,21850,tvSeries,2012,comedy new-york-city baby roommate single-father friends-in-love sitcom young-adult living-with-sibling living city daddy raise bearing bonnie young protective deliberation baby buddy doorstep tucker girlfriend ben turned brother bachelor female friends riley man lives york girl close mother 20s friend danny decides upside left day early life
3208,119480,Color of Romance,23.83,tt14163962,6.1,69,tvMiniSeries,2021,drama love-triangle based-on-manga office-romance appears reunites drunk fate anzu guy hurry drinking employees yuka man party handsome company friend left day
3209,55536,MosGaz. Delo N1,35.179,tt3220894,7.0,257,tvMiniSeries,2012,drama crime mystery miniseries killers mosgaz ionesyan valdimir series serial russian caught crime firsts 1962 moscow
3210,139353,Cutie Pie,35.683,tt18303546,7.5,2380,tvSeries,2022,comedy drama based-on-novel-or-book arranged-marriage boys-love-(bl) mutual businessman drummer cold split vocalist outwardly kirin starts heading parents explore spirited arranged marriage kuea wang agrees life officially eventually cool treats quandary musician sadly keen break grandparents intention feelings keerati reluctant dismissively initially lian kilen romantic happy free promise entering engagement feeling
3211,105155,The Good Son,22.647,tt7411912,6.8,21,tvSeries,2017,drama family mystery crime  joson albert television series andalio ponce jerome mylene dizon nash joshua alexa ilacad mccoy valdez drama estrada loisa philippine 2017 eula good garcia john elisse aguas martinez son leon starring family
3212,100451,The Ready Room,45.885,tt13485500,7.9,205,tvSeries,2019,sci-fi-&-fantasy talk interview behind-the-scenes background members trek discuss episodes thursday cast wil room star crew weekly wheaton picard ready sit
3213,73817,En direct de l'univers,37.79,tt13935682,9.3,13,tvSeries,2009,talk celebrity variety-show univers direct
3214,231418,Salón de té La Moderna,33.852,tt28507389,7.0,19,tvSeries,2023,soap drama madrid spain period-drama 1930s soap-opera romantic-drama té salón moderna
3215,1777,Boy Meets World,37.807,tt0105958,8.1,47056,tvSeries,1993,drama comedy family philadelphia pennsylvania friendship high-school growing-up family-relationships coming-of-age school sitcom life-lessons lessons young age philadelphian matthews events married man cory coming everyday grows boy life
3216,81887,To Soi sou,40.844,tt4432684,7.3,748,tvSeries,2014,comedy  soi sou
3217,34749,Hand Maid May,25.579,tt0293830,6.5,229,tvSeries,2000,animation comedy romance ecchi science-fiction comedy door cyberdoll normal size arrives computer 6th minutes order special threatened virus saotome kazuya 1 person
3218,3854,The Spectacular Spider-Man,37.898,tt0976192,8.4,20039,tvSeries,2008,action-&-adventure animation kids family secret-identity high-school cartoon superhero based-on-comic teen-superhero admiring spent typical criminals conceal engaging powers junior secret parker year peter identity school common battle 16 real high enters super villains summer
3219,128794,La Desalmada,51.922,tt14414246,7.3,226,tvSeries,2021,soap drama  received degree empathize revenge young change thirsty night woman rafael university wedding husband murder livia fernanda event occurred return opportunity man handsome toscano victim ron love addition rape brito meets linares josé life
3220,75,Two Guys and a Girl,38.836,tt0137330,7.4,18164,tvSeries,1998,comedy restaurant sitcom young-adult sharon pete story revolves teenagers berg share deals entwined lives bonds
3221,85727,In the Dark,38.835,tt7772602,7.5,15774,tvSeries,2019,drama comedy blind-woman colorful murphy job tyson story drug pretzel woman overprotective owned hates killer murder guiding school parents guide witness sets managing blind dog dealing friend police life hope flawed dating dismiss irreverent
3222,3213,"Marcus Welby, M.D.",38.835,tt0063927,7.0,1831,tvSeries,1969,drama hospital doctor santa-monica california television 1969 manner matter young aired james september program marcus humanities drama david produced medical march week welby abc 29 1976 26 july kind doctor 23 robert victor bedside american pilot starred practitioner movie brolin younger family worked connell
3223,93352,The Family Man,38.819,tt9544034,8.7,100676,tvSeries,2019,comedy drama action-&-adventure terrorism raw protect pressure low secretive class story cell impact nation man agency high terrorists national special investigation middle paying job family works
3224,68268,Moomin,38.819,tt1659949,7.3,59,tvSeries,1969,animation family anime tove television 1969 series jansson based network japanese books fuji 1970 anime author finnish moomin broadcast loosely
3225,38420,Is This a Zombie?,38.819,tt1780262,6.9,1995,tvSeries,2011,animation comedy sci-fi-&-fantasy based-on-novel-or-book swordplay blackmail magic vampire supernatural harem parody ninja undead tragedy sexual-humor cross-dressing zombie necromancer seinen ecchi anime absurdist magical-girl confused trumped hideous resurrection refused magical devour crayfish cooking cute matching chainsaws zombie undead moe pink thinks luckily demon powers luck guys carcass moved life voluptuous cool dress half pulse necromancer dying ninja speak house forced boy serial resurrected corpse poor rotting chick girl chop ta dresses unfortunate ayumu demons total chainsaw killer pervert vampire frilly zombies dead murdered pretty bummer
3226,53270,Barwy szczęścia,38.815,tt1094354,2.6,154,tvSeries,2007,soap  szczęścia barwy
3227,6093,The Gem of Life,38.81,tt1330600,6.8,43,tvSeries,2008,drama socialite wealthy-family gem hong series filmed tvb drama grand celebrate 2008 anniversary tibet october locations 41st february 2009 production france broadcast kong taiwan including life
3228,98305,Rojo y miel,38.787,tt0242230,7.5,20,tvSeries,1994,soap drama love-triangle romance city honey student worlds young clash red countryside story claudia stability father university carvajal bernhardt lifestyle man love romance passion ranch offers stake rodrigo urban charge
3229,203505,Scandal: Story of an Obsession,38.779,tt18350198,6.2,255,tvSeries,2023,drama older-woman-younger-man-relationship tough forbidden inés start woman teenage year develops 42 romance times hugo consequences attempts obsessed drown saved boy
3230,83103,Domestic Girlfriend,38.777,tt9817980,6.8,4568,tvSeries,2019,animation drama high-school romance school based-on-manga teacher-student-relationship school-life shounen anime family-life love-polygon lift suddenly natsuo worse attempt expecting unrequited named fate mixer experiencing father woman matters complicated plans school rui attends girl daughters love sleep teacher remarried met hina despair high meets spirits announces crushing boy person life
3231,83097,The Promised Neverland,38.767,tt8788458,8.2,48988,tvSeries,2019,animation mystery sci-fi-&-fantasy action-&-adventure drama crime child-abuse blackmail dystopia agriculture friendship revenge murder survival tragedy coming-of-age rebellion based-on-manga demon mutilation dark-fantasy angst shounen anime big matter orphanage grace time months heard twisted venture oldest orphans child nature follow happening looked surrounded discover beloved mama awaits including family living children expected rule tests cruel fate live field house happily fit entrance required adopted siblings playing isabella daily suspicions gated free long good spend inhabited forest times
3232,46101,Senhora do Destino,38.763,tt0420449,7.5,917,tvSeries,2004,soap newspaper rio-de-janeiro carnival rivalry missing-person military-dictatorship succeed maria kidnapped efforts story main daughter months recovering people struggle successful telenovela mother love character carmo life
3233,202876,A Dream of Splendor,38.75,tt20770974,7.3,590,tvSeries,2022,drama friendship romance outcast historical-fiction period-drama social-class historical-drama costume-drama sismance truth squadron savvy teahouse swears woman people allegiance officer fiancé finds follow bianjing onward saves intelligent alongside search sun ranking yinzhang gu goals elite decides commander devil zhao nefarious living travel official imperial sanniang fate eye song smart scheme qiantang meets court nicknamed caught attention closer crosses refuses capital owner friends businesswoman lives setup pan involving high paths left qianfan
3234,230691,Secret Campus,38.748,tt28690315,5.7,141,tvSeries,2023, anthology college students campuses school stories fabricated whispered discover real high
3235,1551,The Kids in the Hall,43.12,tt0096626,8.4,11212,tvSeries,1988,comedy sketch-comedy thompson foley mcdonald mcculloch comedy bruce scott formed consisting mark canadian kevin mckinney group 1984 dave kids sketch hall comedians
3236,128252,The Snitch Cartel: Origins,34.641,tt14417802,5.8,274,tvSeries,2021,crime soap drama based-on-novel-or-book drug-cartel drugs drug-war brothers rule burning pursuit drug colombia juggle cali 60s romance 70s industry ambition joint family
3237,2489,Bleak House,38.005,tt0442632,8.3,10794,tvMiniSeries,2005,drama inheritance miniseries period-drama outcome astounding caught struggling young generous change digs ada secret final conclusion infamous tulkinghorn wards brought imagination jarndyce forever lives john unearths richard dedlock case rich deeper lady
3238,12731,Volver a Empezar,22.494,tt0214381,7.7,48,tvSeries,1994,drama comedy telenovela televisa 1994 10 empezar chayanne mexican produced 1995 volver yuri july 25 telenovela february starred broadcast
3239,236291,Villa Rosa,36.908,tt4885228,8.8,14,tvSeries,2004,soap  lot daily ears walls drama guest intrigue house comedy bloemfontein
3240,219422,Contessa,36.41,tt8154598,7.0,21,tvSeries,2018,drama love-triangle revenge family injustice loved claim justice revenge crime redemption story commit determined seek identity bea contessa deserves imprisoned accused
3241,63203,Endless Love,35.686,tt5196024,7.4,52,tvSeries,2014,crime drama love-triangle friendship murder romance melodrama sharp witnessed financials hearts brothers hoon opposite avenge grab entangled period woman someday drama people kwang traumatic 1990s ambitious mind childhood situation korean fisherman seo personalities 1970 holding mother death politics poor hope chul han grows family life
3242,131305,Celebrity,37.449,tt26315488,7.4,5982,tvSeries,2023,drama mystery celebrity revenge lying social-media rich-guy famous-people social-media-influencer slight-romance suspense secret thriller nonlinear-narrative seoul young money scandalous fights power fame woman celebrity glamorous influencers hottest
3243,84970,Desus & Mero,38.662,tt9362790,7.8,615,tvSeries,2019,talk comedy new-york-city observational-comedy brooklyn new-york-city urban-comedy late-night-show popular pop podcast intersection late mero chatting sports night cuff features talk personalities speaking weekly culture showtime politics guests desus music
3244,36629,Tegami Bachi: Letter Bee,38.662,tt2334330,7.3,82,tvSeries,2010,animation sci-fi-&-fantasy action-&-adventure supernatural based-on-manga delivery-boy anime iyashikei outskirts letter big bee suede young darkest gaichuu face dangerous named remote rife delivery aunt delivered lag package yodaka journey gauche amberground traumatized mother inspires surprised area promotion abduction boy
3245,205599,Fox Spirit Matchmaker: Red-Moon Pact,38.655,tt21388150,4.9,721,tvSeries,2024,drama magic fox supernatural romance fantasy-world wuxia xianxia based-on-manhua fantasy loved forces honghong chance clan saves forms enemy evil youth righteous time shared spirit dongfang combat peace clans fulfill ultimately spend join lifelong bond pursued order desire gradually yuechu fox tushan human
3246,62266,"Kill Me, Heal Me",38.651,tt4339192,8.3,6271,tvSeries,2015,comedy drama mystery child-abuse trauma fake-identity romance family-relationships hospital cross-dressing doctor psychiatrist mental-illness split-personality psychiatry mental-health medical-drama dissociative-identity-disorder multiple-personality-disorder brother-sister-relationship chaebol killing trauma dissociative unique suffers heal resident disorder secret medical childhood control year identity personalities company cha heir order personality dohyeon overcome hires problem manifested major rich family suppressed
3247,96229,Bake Off Italia - Dolci in forno,38.636,tt5684368,6.7,24,tvSeries,2013,reality  baker challenge single italy competitors amateur fulfill united sixteen dream pastry passion
3248,39346,City Hunter,38.636,tt1982229,8.0,6772,tvSeries,2011,action-&-adventure drama crime corruption crime-fighter secret-identity politics vigilante revenge car-accident based-on-manga hidden-identity communications city eventually solving international big variety seoul situations cases mit small story dangerous lee hunter people blue 2011 yoon house place working team talented graduate sung encounters takes
3249,78591,Hikonin Sentai Akibaranger,38.62,tt2259601,8.3,144,tvSeries,2012,action-&-adventure comedy surrealism breaking-the-fourth-wall spin-off otaku akihabara sentai super-sentai henshin-heroes absurdist-humor tokusatsu protect genius beautiful delusions unofficial akibaranger akihabara powered otaku team sentai awkward aiming acknowledged true recruits
3250,66121,Hot oder Schrott: Die Allestester,38.619,tt6579326,5.3,27,tvSeries,2016,reality  products schrott allestester pedals steves tests composition inflatable robots die bizarre receive cleaning nicole acid episode window hot families wife supplied order objective addition involved test detlef whirlpools bicycles oder
3251,231040,Burning Flames,38.618,tt28455470,8.5,74,tvSeries,2024,drama sci-fi-&-fantasy  perished determined priest overwhelming bowed heaven mortal path geng ditian human wu low cost challenged yun protected sought oppose appeared shenyin lost filled chased restore family king prince resentment life princess chose avenge quest control ministry allies races level ancient clan win power pingyang reduced freedom slave earth battle times grief high country xin
3252,233523,Dahlia in Bloom: Crafting a Fresh Start with Magical Tools,38.608,tt32832439,7.1,37,tvSeries,2024,animation reincarnation anime isekai based-on-light-novel maven destiny heartbreak engaged watch japan honeymoon wand story brilliance magic afterlife twist orphaned magical declares betrayed independence talk unexpected discovery workaholic real sorceress dahlia reborn turn plot turns making takes life
3253,15632,The Cleveland Show,38.6,tt1195935,5.6,43308,tvSeries,2009,animation comedy family adult-animation blended-family brown cleveland adventures bizarre family
3254,239966,The Asunta Case,38.599,tt27788849,6.8,7014,tvMiniSeries,2024,crime drama based-on-true-story miniseries missing-daughter 12 daughter report missing asunta year parents investigation turns
3255,85021,Gangs of London,38.591,tt7661390,8.0,41586,tvSeries,2020,crime drama london england undercover drug-dealer gang-war murder mobster crime-family responsible threatens city killing assassinated wallace gangs grieving power father organisation peace intricate control creates criminal impulsive finn streets head death fragile vacuum sudden web operating volatile sean restore
3256,13895,Bat Masterson,38.582,tt0052445,7.3,1259,tvSeries,1958,western drama wild-west 19th-century responsible half television nbc account title series bat barry patrol gene hunt marshal fictionalized 1961 produced hour western dandy black ziv hit productions company sea white american 1958 real gambler character played masterson life highway
3257,82823,Boarding School Juliet,38.578,tt8496638,7.3,1015,tvSeries,2018,action-&-adventure comedy animation drama dormitory romantic-comedy rivalry romance school based-on-manga high-school-rivalry school-life shounen anime students things happen secret dormitory rival dorm school persia grigio relationship dormitories attend inazuka love leaders academy mates countries reside boarding ruined
3258,81240,Twirlywoos,38.555,tt4481920,7.3,196,tvSeries,2015,animation kids family educational concept big car peekaboo chick including learn episode knowing hoo lives joins twirlywoos visitors boat real chickadee shy adventures toodle great lady
3259,113720,Sol Yanım,38.539,tt12687768,6.7,2489,tvSeries,2020,drama  neighbourhood series young grace daughter story serra drama mother falling ordinary life
3260,2455,Coach,38.537,tt0096560,7.0,8482,tvSeries,1989,comedy  dropping sports hayden curmudgeonly coach university football state navigate fatherhood eagles ball team minnesota fox screaming family life
3261,97854,Ricky Zoom,38.528,tt10932166,6.4,118,tvSeries,2019,animation kids family comedy  stunts track motorbike enthusiastic buddies red loop sports bike scootio loyal rescue race adventures ricky zoom park
3262,60667,Gundam Build Fighters,38.527,tt3213642,7.2,332,tvSeries,2013,animation comedy sci-fi-&-fantasy kids family mecha based-on-toy anime gunpla proxy-battle gundam reverse-isekai model-kit lacks battles confidence builder reiji tournament small mysterious gunpla 7th building father named improve combat iori town compete aspires contestants participating boy battle hobby champion runs exceptional sei meets helps day skills shop family abilities
3263,70923,Rakshasa Street,38.526,tt11605032,7.6,116,tvSeries,2016,animation sci-fi-&-fantasy action-&-adventure comedy fighting city passionate comedy adventure qihuan enter chance street exist cooperate evil attracted requiem rare survive normal ling spirit university place intern xia humans meeting order life users spirits ordinary guardian destroy soul
3264,95594,Fast & Furious Spy Racers,38.518,tt8322592,5.9,1791,tvSeries,2019,animation action-&-adventure kids family street-race computer-animation mission race-car-driver criminal based-on-movie vehicle tony street driver recruits infiltrate toretto seeking criminal friends undercover racing teen agency spies thrill government circuit
3265,9895,Rowan & Martin's Laugh-In,38.51,tt0062601,8.0,3774,tvSeries,1967,comedy sketch-comedy hosted martin comedy television sketch program rowan dick comedians american dan
3266,77947,Harrow,38.497,tt7242816,7.6,10506,tvSeries,2018,crime drama mystery medical-examiner forensic forensic-pathologist police-procedural threatens examiner forensic secret medical brilliant forever unorthodox harrow doctor buried dark daniel exposed skills
3267,247829,IC 814: The Kandahar Hijack,38.483,tt28106741,5.4,10928,tvMiniSeries,2024,drama war-&-politics airplane-hijacking crisis longest hundreds delhi hijacked faces aviation lives 814 alarming country stake
3268,35725,Gormiti: The Lords of Nature Return,38.483,tt1364483,5.7,320,tvSeries,2008,family sci-fi-&-fantasy action-&-adventure  powerful transform brothers gormitis destruction power harness save toby nick fight friends join creatures lucas discover elements jessica
3269,69295,Masamune-kun's Revenge,38.482,tt6402190,6.5,3735,tvSeries,2017,animation comedy drama high-school bullying harem revenge romantic-comedy rivalry romance school based-on-manga school-life shounen anime albeit beautiful revenge time piggy returns school masamune child exact desires encounters greatly tormentor student starts narcissistic improve named aid makabe chubby question rich vengeance intending maid appearance heart prepared friendship bringing relationship grow hard wealthy handsome build fruition break nicknamed girl works devious suffered seeking plans koiwai slowly high hands objectives incredibly aki yoshino adagaki
3270,53347,"The ""Hentai"" Prince and the Stony Cat",38.481,tt2622974,6.7,643,tvMiniSeries,2013,animation comedy anime express wishes freely tsukiko offering feelings granting hearing lose ways cat classmate face discreet thought yōto transferring remedy facade rumors situation slightest turns schoolboy unable emotions search boat yokodera decides stony meet difficult true adultlike making
3271,34215,iDOLM@STER Xenoglossia,38.477,tt1345978,5.0,60,tvSeries,2007,action-&-adventure animation comedy sci-fi-&-fantasy meteor mecha piloted-robot robot based-on-video-game anime talent-competition real-robot interspecies-romance idol-group idol sentient-machine intercept selected moon today orbital people school singing mondenkind finds robot idol saved designed century chunks rock thinks starts idols knights quintillion satellite emotions agency project science question super living idolmaster secret feel amami teenage called shining cataclysm advanced imber pilot group girls massive tons 81 armor 107 destroyed robots years debris candidates auditions moment haruka shattered earth resonating falling ago disaster
3272,83598,Die Montagsmaler,38.472,tt0120991,6.8,37,tvSeries,1974,reality  die montagsmaler
3273,61379,Monthly Girls' Nozaki-kun,38.466,tt3615002,7.5,4277,tvSeries,2014,animation comedy high-school romantic-comedy romance slice-of-life school based-on-manga drawing art school-life shoujo anime school-club otaku umetarō renowned characters nozaki fall drawings inspirations student closer crush yumeno encounter mistakes confesses named invites work fan 恋しよっ schoolmates schoolmate school house discovers shōjo assist stories artist manga love assistant chiyo order high sakura autograph sakiko serve agrees
3274,80477,Angels of Death,38.448,tt8670784,6.5,3052,tvMiniSeries,2018,animation action-&-adventure murder gore based-on-video-game seinen anime rachel fact resource biggest finding prove building panic killer zack serial meeting waking trapped convenient problem girls memory
3275,53715,Little Busters!,38.431,tt2309408,6.7,381,tvSeries,2012,comedy animation anime leaving enjoy time riki enjoyed live year school parents hang fight child hopeless life grief high died group faded kids gradually calling busters played saved depressed
3276,14511,WordGirl,38.425,tt1128052,7.1,1519,tvSeries,2007,animation action-&-adventure kids family superhero girl 2007 premiered 2006 9 expansive english wordgirl viewers columbia thirty places shorts tvontario animated educational older designed september internationally miguel discovery american episodic kids public pbs maya including language stations children television series 12 entertainment episodes networks 10 soup2nuts member reported vocabulary program produced demographic knowledge aimed canada unit broadcasting november service years 3 italy segment spun aged began seasons minute australia scholastic syndicated animation america teach latin british
